Handle,Title,Body (HTML),Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fly Type (product.metafields.custom.fly_type),Product Format (product.metafields.custom.product_format),Season (product.metafields.custom.season),Spicies (product.metafields.custom.spicies)
orange-christmas-island-bonefish-1,Bone Crusher Shallow,"<p>The Bone Crusher Shallow has earned its reputation as a top producer across a decade-plus of proven success in Bahamas and Keys bonefish waters. The small profile and bead chain eyes deliver the subtle presentation that wary fish demand on calm, shallow flats where visibility and caution run high.</p>
<p>The buggy crab design triggers feeding responses from selective bonefish that reject larger, more aggressive patterns. The proven track record among serious bonefish anglers establishes this as an essential pattern for shallow-water presentations where precision and restraint separate consistent success from missed opportunities. Every serious bonefish angler recognizes the Bone Crusher Shallow as a non-negotiable component of a complete flats fly selection.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/29KY009W.webp?v=1771107895,1,,FALSE,,,Salt Water,Fly Bars,All Seasons,"Bass
Trout"
orange-christmas-island-bonefish-1,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
orange-christmas-island-bonefish-1,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
orange-christmas-island-bonefish-1,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
orange-christmas-island-bonefish-1,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
vlahos-combo-crab-copy,Softy Spoon Fly,"<p>Spoon flies represent a proven alternative to traditional crab patterns for targeting spooky flood-tide redfish during fall conditions. The unique gummy texture delivers a soft landing that minimizes disturbance in shallow water where wary fish quickly flee from aggressive presentations.</p>
<p>The slow fall and subtle sputter action create built-in movement that triggers feeding responses without requiring active manipulation. The distinctive shape combined with responsive material generates irresistible action in shallow water where redfish hunt with heightened awareness.</p>
<p>This pattern's proven effectiveness during challenging flood-tide conditions makes it an essential addition to your redfish arsenal when traditional crab patterns fail to produce on selective, pressured fish.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/18S6029W.webp?v=1771107433,1,,FALSE,,,Salt Water,Fly Bars,All Seasons,"Bass
Trout"
vlahos-combo-crab-copy,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
vlahos-combo-crab-copy,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
vlahos-combo-crab-copy,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
vlahos-combo-crab-copy,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
whalley-s-champagne-shrimp-copy,Vlahos’ Combo Crab,"<p>Vlahos' Combo Crab excels in redfish habitat through innovative design that combines hook-up swimming orientation with integrated weed guard protection. The upright hook position ensures solid hooksets when aggressive redfish commit to the take, while the weed guard allows you to fish confidently through grass and structure where these fish hunt.</p>
<p>The realistic crab profile triggers predatory responses from redfish actively feeding on crustaceans in shallow flats and marsh environments. The combination of snag resistance and proven effectiveness makes this pattern an essential choice for productive redfish presentations in challenging shallow-water conditions where traditional patterns struggle with fouling and missed opportunities.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/2K8N059W.webp?v=1771106998,1,,FALSE,,,Salt Water,Fly Bars,All Seasons,"Bass
Trout"
whalley-s-champagne-shrimp-copy,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
whalley-s-champagne-shrimp-copy,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
whalley-s-champagne-shrimp-copy,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
whalley-s-champagne-shrimp-copy,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-rubber-leg-prince,Whalley’s Champagne Shrimp,"<p>Whalley's Champagne Shrimp delivers exceptional performance across two of saltwater fly fishing's most demanding species—stripers and bonefish—through innovative design that solves the snag resistance challenge. The foam carapace balanced by keel beads and 60-degree jig hook construction allows the pattern to navigate shallow, structure-laden water without fouling, a critical advantage when fishing skinny flats where snags mean lost opportunities.</p>
<p>The natural movement in minimal water depth makes this pattern equally effective whether you're sight-casting to cruising bonefish or stripping for aggressive stripers in shallow channels. The proven appeal to both species makes this an exceptionally versatile choice for saltwater anglers targeting multiple species in shallow-water environments where traditional patterns struggle with snag resistance.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/3MSY0125W_W.webp?v=1771106493,1,,FALSE,,,Salt Water,Fly Bars,All Seasons,"Bass
Trout"
bead-rubber-leg-prince,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-rubber-leg-prince,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-rubber-leg-prince,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-rubber-leg-prince,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
orvis-tarpon-bunny,Orvis Tarpon Bunny,"<p>The Orvis Tarpon Bunny represents decades of proven effectiveness refined from Keys-style designs developed during the golden era of tarpon fly fishing in the 1960s and '70s. The abundant underwater movement and lifelike action trigger aggressive responses from these powerful predators that demand substantial, dynamic presentations. Tied on sharpened Owner hooks engineered for tarpon's hard mouths, this pattern combines proven design with premium components that withstand the explosive strikes and powerful runs these fish deliver. The proven track record across generations of tarpon anglers establishes this as an essential pattern for serious saltwater hunters. When facing tarpon's demanding requirements and selective feeding behavior, the Tarpon Bunny's proven effectiveness makes it an indispensable choice for productive encounters with these behemoths.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/1X55109W.webp?v=1771105475,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
orvis-tarpon-bunny,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
orvis-tarpon-bunny,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
orvis-tarpon-bunny,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
orvis-tarpon-bunny,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
tequeely-streamer,Snake Bait,"<p>The Snake Bait delivers exceptional versatility as a double-duty streamer equally effective in river and stillwater environments. This rare combination of adaptability makes it an invaluable pattern for anglers who fish diverse water types without carrying extensive fly selections. The design performs consistently whether you're stripping through current or working stillwater structure, providing reliable results across varied presentations and conditions.</p>
<p>The proven effectiveness in both environments eliminates the need to switch patterns when transitioning between river and lake fishing. Whether you're exploring new water or working familiar lies, the Snake Bait's proven performance across diverse applications makes it an essential choice for efficient, productive fishing across multiple water types.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/3J670424W_W.webp?v=1771105271,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
tequeely-streamer,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
tequeely-streamer,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
tequeely-streamer,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
tequeely-streamer,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
conehead-rubber-bugger,Daniel’s Jiggy Fry Barbless,"<p>George Daniel's Jiggy Fry Barbless represents elite-level streamer design from a Fly Fishing Team USA champion who understands post-spawn trout behavior intimately. The jig-style construction delivers the vertical presentation and lifelike action that triggers aggressive responses from hungry fish recovering from spawning stress.</p>
<p>The fry profile matches abundant forage that post-spawn trout actively hunt, while the barbless hook design ensures quick, clean releases. This pattern excels during late-winter windows when trout transition from spawning focus to aggressive feeding on available protein. Daniel's proven expertise and championship-level design make this pattern an essential choice for anglers targeting post-spawn fish during critical feeding periods when the right pattern separates consistent success from missed opportunities.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/3EZG2122W_W.webp?v=1771104679,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
conehead-rubber-bugger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
conehead-rubber-bugger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
conehead-rubber-bugger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
conehead-rubber-bugger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
wildwood-s-wild-wobbler,Wildwood’s Wild Wobbler,"<p>Wildwood's Wild Wobbler excels in tailwater environments where substantial baitfish populations support both aggressive small trout and trophy-sized predators. The wounded-baitfish profile triggers instinctive feeding responses across size classes, making it equally effective whether you're targeting aggressive schooling fish or selective larger trout. The wobbling action mimics the erratic movement of injured forage, creating a presentation that few patterns can match.</p>
<p>Tailwaters with abundant baitfish populations demand patterns that accurately represent available forage, and this design delivers both visual appeal and lifelike movement. The proven effectiveness across diverse trout sizes makes this pattern an essential choice for productive tailwater sessions targeting action-packed results.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/3G4Z04S23_W.webp?v=1771104022,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
wildwood-s-wild-wobbler,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
wildwood-s-wild-wobbler,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
wildwood-s-wild-wobbler,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
wildwood-s-wild-wobbler,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8.5,,TRUE,TRUE,,,,,,,,,,,,,,,
grassett-s-snook-minnow,Grassett’s Snook Minnow,"<p>Captain Rick Grassett's Snook Minnow represents 18 years of professional guiding expertise refined into a pattern that consistently produces results in Florida and Gulf Coast waters. As an Orvis Endorsed Guide and Saltwater Angler Field Editor, Grassett has tested this design across countless snook encounters, establishing it as a proven top producer.</p>
<p>The pearl coloration provides the visibility and flash that triggers aggressive strikes from aggressive saltwater predators. This pattern has earned its place as an essential component of any Florida snook trip, delivering the combination of realistic profile and proven effectiveness that separates productive days from frustrating blanks. Whether you're a visiting angler or local regular, Grassett's Snook Minnow belongs in your saltwater fly box for consistent success targeting snook in prime habitat.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/96AH219W.jpg?v=1771103776,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
grassett-s-snook-minnow,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
grassett-s-snook-minnow,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
grassett-s-snook-minnow,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
grassett-s-snook-minnow,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
montana-mini-intruder,Montana Mini Intruder,"<p>The articulated Montana Mini Intruder has rapidly established itself as an essential pattern for rousing trout from inactive lies. The color and flash combination cuts through water and triggers aggressive responses from fish that ignore conventional presentations. The articulated design creates dynamic movement that proves equally effective whether you're stripping aggressively or employing subtle pulls, making it versatile across varied retrieves.</p>
<p>Spey anglers have embraced this pattern for its effectiveness in swung presentations, expanding its application beyond traditional streamer tactics. The white coloration provides excellent visibility and contrast in diverse water conditions. Whether you're targeting lethargic fish or actively hunting aggressive feeders, this proven pattern delivers the combination of visibility and movement that converts refusals into strikes.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/23TJ0420W_W.webp?v=1771103631,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
montana-mini-intruder,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
montana-mini-intruder,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
montana-mini-intruder,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
montana-mini-intruder,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
trash-can-streamer,Trash Can Streamer,"<p>Shannon Branham's Trash Can Streamer has earned its reputation as a versatile predator magnet across North America's most demanding waters. Originally designed to target large fish feeding on sculpins and small fry, this pattern has proven equally effective on Alaska's salmon and char, steelhead on both coasts, and trout species in moving and still waters.</p>
<p>The lifelike movement triggers primal feeding responses whether swung or stripped, making it effective across diverse presentations and conditions. Available in multiple size and color combinations, this pattern adapts to your specific environment and target species. From aggressive salmon to selective trout, the Trash Can Streamer's proven effectiveness across such varied applications makes it an essential choice for anglers pursuing fish with aggressive feeding tendencies.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/7R4T049W.webp?v=1771103512,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
trash-can-streamer,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
trash-can-streamer,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
trash-can-streamer,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
trash-can-streamer,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,
brass-cone-head-woolly-bugger,Brass Cone Head Woolly Bugger,"<p>The Brass Cone Head Woolly Bugger represents one of fly fishing's most effective prospecting tools, combining the proven Woolly Bugger profile with weighted cone-head construction that excels in faster, deeper water.</p>
<p>The brass cone ensures rapid descent into prime feeding zones while maintaining the lifelike movement that triggers aggressive strikes. This design proves particularly valuable when you need to cover water efficiently and reach fish holding in challenging depths where traditional patterns struggle. </p>
<p>The consistent strike production across varied conditions makes this pattern an essential choice for anglers who want a single fly capable of delivering results in demanding situations. Whether you're exploring new water or working established lies, the Brass Cone Head Woolly Bugger's combination of depth control and proven effectiveness makes it indispensable for productive prospecting sessions.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/085T219W.webp?v=1771103094,1,,FALSE,,,Streamers,Fly Bars,"Spring
Summer
Fall","Bass
Trout"
brass-cone-head-woolly-bugger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
brass-cone-head-woolly-bugger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
brass-cone-head-woolly-bugger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
brass-cone-head-woolly-bugger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
mini-dragon-tail,Mini Dragon Tail,"<p>The Mini Dragon Tail brings revolutionary movement to smaller-rod applications, delivering a baitfish imitation that performs exceptionally well where traditional patterns fall short. The scaled-down design maintains the unbelievable action that distinguishes full-sized Dragon Tails while accommodating lighter tackle and smaller water.</p>
<p>The lifelike movement triggers aggressive strikes from fish that respond to dynamic presentations, making this pattern particularly effective for prospecting unfamiliar water. Whether you're fishing delicate streams or targeting species that demand refined presentations, this pattern's versatility and proven effectiveness make it an exciting addition to any fly box. The Mini Dragon Tail represents a significant advancement in smaller-fly design, offering movement and appeal that few alternatives can match.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/2XT5089W.webp?v=1771102949,1,,FALSE,,,Bass Bugs,Fly Bars,All Seasons,"Bass
Trout"
